"year","country","location","wind_speed"
2013,"Bermuda","West Megan",17.747069463285158
2000,"Fiji","South Cameronberg",17.747751431621005
2018,"Lithuania","Lake Kristiland",17.749951933007992
2003,"New Caledonia","North Bonniebury",17.752299668155146
2011,"Puerto Rico","South Daniel",17.75713817525958
2010,"Malawi","Josephside",17.760441226699797
2013,"Portugal","East Tracy",17.770965239836055
2019,"Cameroon","New Molly",17.773451845579054
2015,"Angola","New Dennisville",17.78323785430117
2016,"Korea","New Cody",17.78438544651586
2010,"France","South Jesse",17.784740344112983
2001,"Palau","Suttonstad",17.784925720409774
2000,"Saint Kitts and Nevis","South Helenberg",17.786873343850868
2012,"Algeria","North Angela",17.786882090507
2008,"Croatia","Harrishaven",17.795906961491337
2004,"Mayotte","Lake Jeffery",17.80583023564155
2002,"Nepal","Edwardsside",17.807956898340045
2001,"Guam","Smithfurt",17.81453877082398
2018,"Senegal","Lake Katieside",17.81465310286646
2020,"Sudan","Brandonberg",17.819091373929652
2017,"Congo","East Doris",17.8201359721401
2006,"Grenada","Raybury",17.823204916659673
2020,"Romania","Danabury",17.823990958686558
2020,"Cook Islands","Keithshire",17.82798903624399
2000,"South Georgia and the South Sandwich Islands","Josephmouth",17.83208615521118
2014,"Vanuatu","South Megan",17.836693703511674
2014,"Christmas Island","Barnesside",17.840921275552983
2002,"Turks and Caicos Islands","Harrisport",17.841367409902276
2009,"Eritrea","Angelaborough",17.842993856483968
2016,"China","Lake Mallory",17.851834339633054
2016,"Slovakia (Slovak Republic)","Sandramouth",17.8525750392826
2001,"Netherlands Antilles","Haneyland",17.853562172598146
2005,"Tonga","South Anthony",17.86268268055468
2017,"Lao People's Democratic Republic","Amyhaven",17.863508291630325
2020,"Moldova","Crawfordville",17.86500249437651
2013,"Paraguay","New Peterfort",17.866632163351593
2010,"Mauritania","Saraland",17.867948933011697
2009,"Guinea-Bissau","Johnchester",17.868179172413633
2006,"Canada","South Paula",17.88029327768265
2020,"Micronesia","Arnoldborough",17.89073067117307
2008,"Saint Martin","North Nathaniel",17.899017292447766
2021,"Zimbabwe","North Shawntown",17.90788551902932
2018,"Lebanon","Andrewchester",17.910872165945047
2014,"Namibia","Lake Richard",17.9222301993052
2012,"Jordan","South Margarettown",17.929778585714516
2012,"Liberia","North Chadville",17.931551351934623
2019,"Congo","Williamburgh",17.943152198409646
2010,"France","Leachfort",17.94646382229963
2006,"Belgium","Torresland",17.952310375470887
2015,"Lesotho","Martinezland",17.95652181878448
2022,"Rwanda","South Lisa",17.977892904714583
2015,"Falkland Islands (Malvinas)","Port Carrie",17.987197910974867
2021,"Nigeria","New Crystal",17.98978103797707
2013,"Maldives","Elizabethshire",17.99397393751829
2022,"Canada","New Scott",18.000001178081966
2017,"Guinea-Bissau","North Johnny",18.010946835302644
2014,"North Macedonia","Hancockbury",18.01194151570848
2012,"Christmas Island","Jamesborough",18.012014893042227
2008,"Liechtenstein","North Diane",18.01619858896844
2007,"Comoros","Allenborough",18.01943617298964
2019,"Tunisia","East Breannaside",18.033932096360758
2004,"Saint Barthelemy","Port Emilyfurt",18.03770623877358
2010,"United States Minor Outlying Islands","Pachecoville",18.05984958934165
2014,"Cote d'Ivoire","East Angela",18.0615088134404
2012,"Russian Federation","Curtisborough",18.0647589189764
2009,"Uganda","New Marc",18.0672423964111
2017,"Botswana","East Andreastad",18.069666830512617
2015,"Argentina","South Patricia",18.070248287556083
2004,"Papua New Guinea","Williambury",18.076847582240053
2008,"San Marino","Lintown",18.084297480110084
2009,"Congo","Kellyburgh",18.084870177082536
2014,"Norfolk Island","Shawchester",18.09068649608384
2014,"Heard Island and McDonald Islands","Humphreyhaven",18.092811489405857
2016,"French Guiana","Heatherview",18.096456794446087
2012,"Singapore","Wagnerland",18.09748308181222
2000,"Solomon Islands","Baileymouth",18.10119203981177
2018,"Papua New Guinea","Barnesberg",18.10152151782157
2007,"Pitcairn Islands","Jimenezstad",18.101739500663257
2022,"Paraguay","New Christopherstad",18.1049676283329
2005,"San Marino","East Lisaland",18.11627417372121
2013,"Azerbaijan","Dannyville",18.12695708557597
2005,"Gibraltar","New Janetborough",18.12738337483817
2003,"Bahamas","West Selenaview",18.129390710567375
2019,"Vanuatu","Tammymouth",18.1320330137705
2010,"Romania","East Brianhaven",18.143432322740527
2012,"Burundi","New Alexshire",18.145757772320287
2010,"Chad","Lake Amandashire",18.15223221542307
2014,"Burkina Faso","North Michael",18.161855103309588
2004,"Bulgaria","Rothville",18.16804591548439
2013,"Slovakia (Slovak Republic)","Lake Jacqueline",18.17319723597432
2021,"Moldova","Ronaldburgh",18.17667132591843
2000,"Cape Verde","Lake Stephaniebury",18.189193422760773
2008,"United States of America","Ashleyland",18.194495561212342
2014,"United Kingdom","New Keith",18.198419548498368
2011,"Norfolk Island","North David",18.20187186832693
2015,"Netherlands Antilles","Port Christy",18.203683305875177
2017,"Iceland","North Michaelport",18.206090144100123
2016,"Chile","East Antonio",18.207387014163317
2020,"Costa Rica","Shepherdland",18.207567343010997
2019,"Faroe Islands","Sandraburgh",18.207674341001667
2016,"Turks and Caicos Islands","Williamsport",18.210343927464574
2010,"Turkmenistan","Garciaburgh",18.2181325526319
2021,"Barbados","Port Williamville",18.22083933231325
2000,"Norfolk Island","South Charles",18.23245713790228
2001,"Netherlands Antilles","Cruzview",18.23410229206079
2018,"Nicaragua","Benjaminport",18.23680252604736
2007,"Chile","East Adamberg",18.27272362645875
2003,"Cocos (Keeling) Islands","Elizabethfort",18.27305668515732
2003,"Aruba","Knappfurt",18.27600115169709
2013,"Bhutan","North Melinda",18.28033050898236
2012,"Netherlands Antilles","Katiehaven",18.28371123066217
2017,"Senegal","Moniqueburgh",18.285485120340528
2002,"Estonia","Frostfort",18.288557802609816
2003,"Trinidad and Tobago","Lake Susan",18.28995407700025
2022,"Argentina","West Stephanie",18.29370768395072
2021,"Northern Mariana Islands","Coleland",18.29522047639822
2001,"Sao Tome and Principe","North Jodimouth",18.30341070089659
2007,"Denmark","New Anthony",18.31275330624707
2005,"Tanzania","Michaelmouth",18.31286764815068
2002,"Tokelau","Johnsonville",18.3140856590481
2020,"Nauru","South Jean",18.32429028842838
2007,"Malaysia","West Lauren",18.3246470773476
2020,"Marshall Islands","Stokesmouth",18.329767077799435
2015,"Brazil","New Natalie",18.330483023884614
2020,"South Georgia and the South Sandwich Islands","Gonzaleshaven",18.331938206895934
2018,"Mali","South Philip",18.346910542285144
2016,"Guadeloupe","Candaceview",18.348507252723937
2009,"Iraq","Port Curtis",18.352802252333795
2018,"Guatemala","Faithchester",18.361329371320807
2011,"France","Lake Daniel",18.37258389631384
2018,"Korea","Lake Blakeport",18.37306996623956
2003,"Cameroon","Lake Brianville",18.376504125309022
2002,"Kiribati","South Melissa",18.376832543617187
2017,"Papua New Guinea","South Stevenchester",18.377398584799405
2017,"Malawi","Griffinside",18.38306732896749
2011,"Lao People's Democratic Republic","Parkfurt",18.387483100256617
2010,"Iraq","Sandraview",18.390438830772045
2014,"Guernsey","Lake Amy",18.390763046744578
2021,"Thailand","North Amandachester",18.393745083568614
2006,"Germany","East Ericaborough",18.39674328770982
2020,"Netherlands","Johnnyfort",18.398058673071887
2002,"Nepal","Sheltontown",18.399344763812604
2016,"Estonia","West Kevinburgh",18.40981886882978
2006,"Tanzania","Port Ashleystad",18.412806951343804
2010,"Switzerland","East Alex",18.42080462303082
2014,"Haiti","Brownview",18.429586754901845
2012,"Armenia","Heatherbury",18.432296772451394
2015,"Switzerland","South Aaron",18.438086672526715
2013,"United Arab Emirates","Leeville",18.445708078677203
2017,"Bermuda","Williamshaven",18.457735728131382
2008,"Vanuatu","East Angelaside",18.46258365340655
2019,"Cayman Islands","North Ashley",18.46849136611001
2015,"Bulgaria","Harrismouth",18.473664026052703
2014,"Kuwait","Whiteland",18.47648971880385
2010,"Isle of Man","South Troyport",18.48146752015831
2009,"Turkmenistan","West Timothyfurt",18.48378004993842
2005,"Saint Vincent and the Grenadines","Xavierborough",18.485424532775248
2015,"Korea","Kanefort",18.489293144421037
2000,"Latvia","New Williamtown",18.492026001060687
2011,"Saint Vincent and the Grenadines","Anthonyton",18.49638746684409
2002,"Reunion","Danielland",18.50049197294531
2022,"Lithuania","Rodriguezstad",18.502006637844147
2004,"Saint Barthelemy","Port James",18.50417998868297
2001,"Guernsey","Whitemouth",18.51292540372851
2020,"Bulgaria","East Williamfurt",18.51515298222786
2021,"Serbia","New Cheryl",18.51516589180181
2020,"Lao People's Democratic Republic","Steelefort",18.51842169882834
2004,"Ecuador","New Triciatown",18.519256230490296
2006,"Pitcairn Islands","Davidview",18.535242726580663
2002,"Cape Verde","Nicolefurt",18.54284053235393
2010,"South Georgia and the South Sandwich Islands","Lisaland",18.544665847228877
2015,"Russian Federation","Woodton",18.54749714268136
2020,"Cocos (Keeling) Islands","South Jillian",18.55003920579972
2016,"Burundi","Bennetthaven",18.558726979058378
2001,"Swaziland","New Brandyborough",18.562336935090865
2018,"Myanmar","West Cassandraside",18.564796802160405
2013,"Singapore","Shelbyborough",18.56633492004264
2004,"Ecuador","Brianafurt",18.568561649621955
2006,"Estonia","Bondburgh",18.57252443616688
2002,"Liberia","Barkerside",18.576838528967095
2012,"Kazakhstan","Smithville",18.58059264930651
2022,"Bermuda","North Luis",18.58128215791413
2008,"Honduras","Newtonmouth",18.584783774400176
2008,"Morocco","North Carlton",18.58744631490604
2011,"Heard Island and McDonald Islands","Lake Kimberly",18.58805916987853
2022,"British Indian Ocean Territory (Chagos Archipelago)","North Stephen",18.59058790362428
2017,"Ecuador","Nicholsfort",18.594088222386613
2003,"Kuwait","North Devinview",18.59641068528956
2007,"Indonesia","New Rhondaville",18.598279347954843
2020,"Tunisia","Wandaview",18.599702906371142
2016,"Cambodia","Linborough",18.60006372992789
2016,"Martinique","Gregoryfurt",18.60135759758176
2002,"Zambia","East Christopher",18.6021724984561
2020,"Central African Republic","Gonzalezshire",18.616530079222805
2011,"Saint Martin","West Robinside",18.617860060382547
2001,"Bangladesh","East Jordan",18.620673287180267
2012,"Namibia","Schneiderport",18.625720026563148
2012,"Vanuatu","Lauraside",18.630133645315304
2010,"Trinidad and Tobago","Jacquelineton",18.63121193175667
2010,"Guyana","Port Patrick",18.646445343292328
2020,"Christmas Island","Ashleymouth",18.65173115651263
2018,"Georgia","Port Stephanieville",18.65263128425304
2008,"Iceland","Tiffanyland",18.658913055704712
2022,"Monaco","Port Catherine",18.66942257442056
2010,"Zambia","Gonzalezfurt",18.67480318948748
2012,"Bermuda","Robinsonland",18.679077393567685
2012,"Latvia","Williamsfort",18.684134862239933
2014,"Korea","Pamelaborough",18.686351764679387
2003,"Sierra Leone","Nicolebury",18.68998129986944
2001,"Nauru","Lewisland",18.69204210851647
2022,"Kiribati","North Courtneychester",18.70551543756116
2004,"Slovakia (Slovak Republic)","Steelefurt",18.7057279520429
2000,"Tunisia","Lisaview",18.70589116677245
2022,"Mexico","Williebury",18.70722539381208
2017,"Antigua and Barbuda","South Kelseychester",18.70779227679146
2010,"Romania","Matthewshaven",18.71344171757477
2001,"Latvia","Raymondport",18.714020431020025
2008,"French Guiana","North Michael",18.72003399947196
2003,"Tunisia","East Thomas",18.722789084409108
2003,"Sudan","Robertfort",18.7302611484375
2010,"Slovenia","Moodymouth",18.740130137426647
2016,"Indonesia","Jarvismouth",18.7428428927404
2005,"Northern Mariana Islands","Maryberg",18.74570651469537
2016,"El Salvador","Mcdanielchester",18.747469641159974
2007,"Nepal","Royborough",18.74889011228217
2005,"Nigeria","Nathanview",18.75105632485701
2014,"American Samoa","Lake Michael",18.75564613938269
2005,"Myanmar","Anthonyview",18.75643822282177
2004,"Denmark","East Gregory",18.75879430926288
2001,"Canada","South Ninaton",18.768644722140483
2014,"Uganda","Lake Joshuachester",18.768912507338783
2017,"French Polynesia","Lake Taraville",18.7725890266348
2006,"Luxembourg","Monicaburgh",18.77549409015929
2005,"Brunei Darussalam","Chenfurt",18.77883211194906
2011,"Benin","East Laurenborough",18.78192336656255
2022,"Russian Federation","Loganton",18.782282953424247
2015,"Chad","West Christopher",18.79080028699515
2013,"Luxembourg","Mclaughlinview",18.79475641863647
2005,"Germany","Port Amanda",18.79837005616401
2015,"Bolivia","Taylorborough",18.798655912859434
2017,"Fiji","Lake Nancy",18.804764365429843
2007,"Antigua and Barbuda","Lake Nancy",18.80896076348858
2006,"Oman","Lake Kevin",18.822330416223803
2012,"Bosnia and Herzegovina","South Thomas",18.825347713544662
2001,"Jamaica","Sarahland",18.827160060835435
2003,"Gabon","Loveborough",18.8426010398957
2019,"Albania","Kleinstad",18.84261610302228
2007,"Grenada","Reeveschester",18.861351930322872
2000,"Saint Lucia","North Jameshaven",18.865462340873336
2001,"Albania","Howardmouth",18.87591304402967
2012,"El Salvador","Lake Josephton",18.881409143946843
2006,"Czech Republic","West Shawn",18.88834109313345
2022,"Cocos (Keeling) Islands","Port Sarabury",18.88927820213792
2019,"Vietnam","Byrdstad",18.89183149174215
2001,"Iran","Lake Adam",18.896697016169984
2022,"Poland","Campbellhaven",18.89881030822237
2006,"Moldova","Michellehaven",18.90005263140492
2002,"Dominica","South Logan",18.90637697887656
2008,"Holy See (Vatican City State)","Loweview",18.921004895151928
2007,"Pitcairn Islands","Simsfort",18.924759355983007
2019,"Bermuda","Diaztown",18.92823559675472
2012,"Guadeloupe","North Jacob",18.93982879289906
2012,"Bouvet Island (Bouvetoya)","Barronbury",18.94486502913136
2022,"Comoros","Hansenside",18.945439107982043
2006,"Bosnia and Herzegovina","South Justinberg",18.94626191606691
2007,"Pitcairn Islands","East Elizabethview",18.9541604214202
2006,"Italy","Lake Robert",18.95429383795733
2004,"Bahamas","North Amber",18.95475296532797
2010,"Venezuela","New Abigailburgh",18.967831330193675
2007,"Faroe Islands","New Marco",18.97509672018781
2004,"Togo","Deannaberg",18.97575093765339
2014,"Fiji","Joyceborough",18.98373582268799
2020,"Indonesia","Port Davidville",18.98799190410147
2002,"Netherlands Antilles","East Kyle",18.988782308140493
2004,"Poland","New Christopherberg",18.998032421409928
2006,"Nigeria","Hernandezberg",19.00191716885908
2006,"Bahamas","Marioborough",19.009658730582437
2012,"Togo","Wilsonberg",19.012451423605537
2009,"Venezuela","West Emilytown",19.013137612443376
2022,"Paraguay","New Tammie",19.020867603065412
2013,"Zimbabwe","Port Lisaberg",19.02321345056554
2022,"Morocco","Jenniferchester",19.028460360024148
2011,"Lesotho","Lake Juan",19.03012618786041
2010,"Cayman Islands","Port Annville",19.03599590011471
2008,"Ethiopia","East Tony",19.036487285689557
2017,"Haiti","Patriciaport",19.059255742704007
2022,"Palestinian Territory","East Johnfurt",19.05962590507417
2008,"Armenia","Lake Jessica",19.06582015906534
2017,"Netherlands","New Kylechester",19.0707201837999
2003,"Anguilla","Juliebury",19.072488504426158
2021,"Macao","Nicolemouth",19.072549061656268
2002,"Vanuatu","Port Matthew",19.077681768810635
2000,"Latvia","Rachelburgh",19.078273342648355
2003,"Comoros","New Regina",19.08095490906831
2022,"Moldova","Hoganborough",19.08389183331388
2017,"Mongolia","Port Rebecca",19.089508900224285
2005,"Central African Republic","Port Donna",19.09391301274073
2000,"Taiwan","East Christy",19.10354614752508
2013,"Central African Republic","Port Joshuastad",19.108401124157997
2018,"Ukraine","North Katelyn",19.10910319339156
2017,"Uganda","South Sarahtown",19.114666305474927
2016,"Montserrat","Port Natasha",19.11636614294887
2000,"Tajikistan","Scottland",19.121589000744105
2008,"Mongolia","Port Vickie",19.13506071916823
2007,"Norfolk Island","Anthonyton",19.14052187140145
2020,"Liechtenstein","Carlsonborough",19.15411224390301
2011,"Svalbard & Jan Mayen Islands","Michaelhaven",19.15856411417462
2013,"Italy","Deanburgh",19.1625391177263
2000,"Cote d'Ivoire","Jenniferfurt",19.169348760356403
2021,"Aruba","Martinezmouth",19.17983697887343
2022,"Saudi Arabia","East Michael",19.1832934973602
2002,"Argentina","Alexandermouth",19.193946604586166
2012,"Bulgaria","Angelastad",19.19826637535753
2010,"Brazil","South Jessica",19.20140588950441
2000,"Botswana","Mendezton",19.20215507696777
2020,"Turkmenistan","Townsendbury",19.20428123702973
