Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
50:00.5,Joshuamouth,Cape Verde,17.84320564,360.7267691,-0.035499959,79.24037525,22.72089479,43.86815196
59:43.8,Port Jennifermouth,South Africa,18.96710317,486.1709055,0.104957809,43.98919349,45.84759472,7.641342709
09:27.1,Silvafurt,Heard Island and McDonald Islands,11.62062776,303.3922729,0.616223643,52.54163325,94.10592492,13.24193773
19:10.3,Cervantesfort,Congo,4.902903022,363.6628883,-1.355920583,85.31954277,95.08606188,47.19426513
28:53.6,Gonzalezville,Guadeloupe,12.98466406,377.8833631,2.387803793,72.75083946,69.22802929,6.429546206
38:36.8,West Jesusstad,Bahrain,16.84605724,393.8404037,0.396735318,71.49819436,32.2423018,23.49585872
48:20.1,Beckport,Mayotte,12.6607159,345.3397451,0.511262787,34.88688297,61.52465151,21.92689423
58:03.3,South Darin,Switzerland,23.07688563,356.3180128,-1.051644173,21.57941345,39.99956068,44.87528594
07:46.6,West Dana,Benin,12.00193857,527.558324,1.951396014,56.51798231,51.8958953,48.14659611
17:29.9,North Christopherchester,Tokelau,4.760580726,397.3130631,0.215243767,38.62050606,82.77974703,4.385420889
27:13.1,Aaronfort,Congo,15.18982084,436.9225855,-0.245726602,47.12325805,52.07031944,15.02955789
36:56.4,Kimberlyborough,Mayotte,15.76816224,435.3310096,0.390041741,33.433085,16.52067008,49.9163685
46:39.6,South Brianview,Tuvalu,17.20725132,336.7709403,1.415293293,42.44665018,0.244585302,37.18085903
56:22.9,North Kelseyshire,Poland,20.78213283,420.3945134,-0.561831162,78.40435763,48.23381889,36.46926464
06:06.2,Hernandezbury,Aruba,11.7735588,460.8474145,0.808466403,93.90818684,32.55570994,35.08282279
15:49.4,Websterport,North Macedonia,6.640017481,409.7046172,-0.996688174,78.81401447,51.5935553,8.163789983
25:32.7,Debratown,Botswana,13.9411656,434.5477767,-2.4156296,87.68913618,81.81893511,26.62637004
35:15.9,Longbury,Armenia,20.69334371,490.6252851,-0.329492243,43.37906437,25.59458629,19.70585732
44:59.2,Chadview,American Samoa,21.18380005,491.2783298,0.012935446,61.25617943,57.44442329,26.71480904
54:42.4,Castillofurt,Vietnam,17.33312098,457.8594314,0.831294965,78.19926371,56.84470307,42.9248324
04:25.7,Smithborough,Spain,18.82204977,423.9615961,-1.553496317,88.37476067,4.625706848,42.82572772
14:09.0,East Matthew,Mozambique,25.22387393,436.5505485,-0.27986483,44.5727198,18.13619992,1.848692335
23:52.2,Westhaven,Czech Republic,9.831418267,336.2460804,1.415368111,37.44534594,89.40140622,49.48840629
33:35.5,Cabrerachester,Kyrgyz Republic,12.13511815,366.7990882,0.971510002,43.8577299,63.42965574,41.28296552
43:18.7,East Erinfort,Zimbabwe,13.20668377,401.7321519,-0.273230101,43.18089771,84.63762124,21.93143288
53:02.0,Andersonchester,Philippines,13.50268411,442.3944209,0.102397632,1.20347678,18.31560909,19.55191938
02:45.3,West Darylhaven,Bermuda,18.06987735,413.9685746,0.979059949,73.95077525,72.86967584,32.5784847
12:28.5,Port Donna,Central African Republic,14.68458737,345.5089525,0.251978105,15.08077598,50.77507485,19.09391301
22:11.8,Beardbury,United States Virgin Islands,21.54102412,482.5305566,0.385745171,7.82665487,2.095142337,13.74427099
31:55.0,West Brian,Bolivia,16.87651877,426.5009347,1.959449196,45.17452307,73.60004082,6.392663058
41:38.3,West Matthew,Brazil,21.63271273,482.4121809,-0.528569687,44.15487002,4.822239807,16.95407443
51:21.5,South Michaelland,Israel,16.36158897,398.5446673,1.699871819,94.90399023,40.66403599,40.72064968
01:04.8,South William,Chile,21.88271604,300.3409814,-1.570839275,32.80309376,69.49403741,49.807895
10:48.1,West Martinville,Guinea,9.738055297,425.7892158,1.258207972,76.1404647,80.24932175,5.298803942
20:31.3,East Amy,Panama,12.92712725,413.5467648,0.373185353,70.7143235,84.37828414,39.38932214
30:14.6,New Richardshire,Nauru,11.89750211,407.9842023,-0.93044381,34.60120998,18.19517487,7.464463426
39:57.8,Alexandraland,Mauritius,17.9945868,444.9358295,-0.898643654,49.2475583,77.42748875,28.43439257
49:41.1,Petersonstad,Russian Federation,17.00724124,443.509061,0.260868652,24.44212909,88.06904492,27.5196464
59:24.4,Brendachester,Slovenia,11.0107476,404.5995514,1.073190388,90.64144556,94.61777279,21.10904029
09:07.6,New Hollystad,Micronesia,11.71733829,379.9941549,-1.390863725,42.56163774,24.118034,2.419014405
18:50.9,Veronicaberg,Brazil,16.01895116,449.2381043,0.553920841,20.62331574,44.37614629,41.79747702
28:34.1,New Jasminebury,Gabon,14.48706901,445.8646441,1.058038747,80.67609023,36.60409584,41.36597424
38:17.4,Lake Megan,Congo,14.5761895,389.1660175,1.052613362,50.6787045,2.219054352,24.7569753
48:00.6,New Nicholasmouth,Mongolia,15.19327849,398.6701912,0.110299458,9.708984814,30.2782978,1.629337961
57:43.9,Reynoldsberg,Denmark,10.8844761,402.7204496,1.485233685,56.91078279,63.67842285,45.46918826
07:27.2,Reevesside,Netherlands Antilles,16.27188409,413.147949,1.793460153,66.38959455,61.32872711,49.47665535
17:10.4,Gonzaleztown,Bangladesh,7.745948328,417.3854036,1.106512008,84.82307907,12.35446212,13.11828671
26:53.7,East Eric,Guadeloupe,17.61891216,390.2659906,0.018648356,88.70829965,48.86042439,5.408447365
36:36.9,New Lacey,Uruguay,15.21273738,462.8653285,0.96189572,78.21368441,12.40576365,19.37813959
46:20.2,Nicholaston,Azerbaijan,12.77753587,383.8217165,-2.633186214,92.0195399,69.00141432,40.14680415
56:03.5,Meganfurt,Algeria,16.95333167,324.4425563,-0.758973596,1.804312111,14.98593334,12.05667096
05:46.7,South Michael,Spain,21.70169227,420.245845,1.58560186,35.25948671,53.85515571,46.33788585
15:30.0,West Victoria,Georgia,14.93432873,411.8356633,-0.900039358,42.94788896,84.89123042,39.1073757
25:13.2,Hernandezborough,Haiti,15.83996378,480.7162082,0.10824266,79.406517,13.04084447,19.34868118
34:56.5,Mccarthyview,Reunion,14.01168705,333.1690561,-0.889485151,67.17633154,74.87491889,13.04060564
44:39.7,North Sarah,Ireland,24.71787596,345.2126166,1.132574659,26.03888212,69.27447285,31.7979101
54:23.0,Port Terri,Guinea-Bissau,13.13544334,348.059201,-1.320693745,54.62095372,54.65625629,2.531767271
04:06.3,South Joel,Oman,12.31891908,395.554385,0.771026451,18.94487205,56.1505112,39.8159797
13:49.5,New Mark,Sierra Leone,20.67350678,428.7678438,-0.661410178,1.826765042,73.61302663,33.25769318
23:32.8,North Larrymouth,United States Virgin Islands,13.21835694,401.8612783,-0.431305994,12.75813318,73.79767562,47.37814475
33:16.0,North Beth,Svalbard & Jan Mayen Islands,20.63603968,456.8742633,1.152710477,69.78990975,61.71873304,35.71617356
42:59.3,Lake Matthew,Greenland,11.18605846,351.3228982,0.006349676,15.47467236,54.89256249,30.31505817
52:42.6,Port Luke,Yemen,16.62386757,304.2247376,0.370749813,0.454720747,81.11904481,35.44281638
02:25.8,South Jerrymouth,Equatorial Guinea,15.11751369,413.0585083,-0.024703185,4.759659411,86.61240543,5.500865024
12:09.1,Savageton,United Kingdom,10.90748567,401.1842963,0.36396666,49.83215443,70.34131291,49.1106736
21:52.3,New Bradley,Antigua and Barbuda,20.49524536,369.6874558,0.122308709,0.980031029,49.02143649,36.25928553
31:35.6,Jonesbury,Bulgaria,13.76141875,404.9994221,1.574704544,13.85099294,96.51162345,3.337059317
41:18.8,North Timothychester,Haiti,10.53123889,344.0064622,-0.744764849,69.34821962,94.38334067,6.072643837
51:02.1,Justinmouth,Guam,12.5183294,377.1049991,1.554646717,19.64820556,61.69698317,48.09732616
00:45.4,East Dustinfurt,Oman,27.31667348,379.7461927,-0.340497574,66.49697095,6.408318115,6.136678711
10:28.6,Seanshire,Vietnam,13.25715785,362.3195767,-1.129416452,19.4752895,31.90431108,28.47794291
20:11.9,Turnerton,Sweden,6.127789983,477.0278888,0.588874951,99.35828003,4.264700514,4.969657641
29:55.1,Port Jeffrey,Pakistan,16.41070547,355.7157191,0.183891269,82.27893987,38.0234375,13.12724959
39:38.4,Hughestown,Isle of Man,16.44694401,461.1624045,-1.121086468,93.9851004,30.6160945,4.143395553
49:21.7,Torresfort,Niue,27.09735799,411.693613,-0.003219131,3.271562392,76.56826403,19.28134474
59:04.9,Barnesport,Kazakhstan,9.734099275,440.0050988,-0.484671867,18.41999129,69.78966263,9.596999769
08:48.2,Hayesfurt,Lesotho,15.1154074,409.2146758,-0.448004983,98.33009428,4.025521094,23.82683067
18:31.4,Pacechester,Fiji,16.83123937,268.1891728,-1.033509658,27.49283002,79.0575987,8.365109435
28:14.7,Wilsonmouth,Luxembourg,17.84984692,406.0595491,0.327618577,31.05526479,18.83922676,28.31018832
37:57.9,Port Samantha,Liberia,6.621898257,353.2616651,-0.316841201,65.99517954,51.96054525,42.72823366
47:41.2,Lake Arthur,Cameroon,17.07328946,375.4106735,-0.656512882,27.08341773,5.092529135,15.8666487
57:24.5,Lake Vanessa,Bermuda,22.71567558,347.89133,-2.809244314,8.707587237,13.24145336,29.98505678
07:07.7,North Daniel,Uzbekistan,15.31528372,423.7856429,0.4420166,7.659870861,5.134996137,36.04547269
16:51.0,Popefort,Bhutan,11.11587491,367.7283885,-1.30390968,20.15080679,46.91449431,11.8285722
26:34.2,Kevinburgh,Turkey,16.16915066,395.5031374,-0.79839664,80.77999418,78.01940497,6.671041715
36:17.5,West Grant,Paraguay,12.44584063,399.7637583,-1.078907529,22.73343371,46.10449142,2.709940668
46:00.8,Huangborough,Samoa,16.50139693,446.0568791,0.41615314,5.662344783,56.65977709,1.650295328
55:44.0,West Rachelville,Netherlands,19.5813462,385.3963635,0.985208475,98.77927227,72.78028068,43.63971728
05:27.3,West Roger,Papua New Guinea,1.428291397,343.8010295,-0.040179839,31.76471876,62.52323988,11.24582758
15:10.5,East Natashabury,Sri Lanka,15.99749073,388.9988179,-1.004627268,73.79276152,66.71922445,44.93169567
24:53.8,Arianaville,Swaziland,11.94712185,451.3086254,0.451757348,19.19087334,16.39742011,15.09254701
34:37.0,Port Holly,Slovenia,17.94413789,469.2738137,0.6682455,23.96329129,2.590107617,11.77244155
44:20.3,Lake Marymouth,Maldives,19.63462846,423.264484,0.778954767,90.28714899,47.46526127,17.30803685
54:03.6,Emilyville,Kazakhstan,13.6481461,399.5874369,-1.414240124,99.43256276,5.750375185,14.08753242
03:46.8,Port Amy,Puerto Rico,22.47908247,410.8495782,0.949081408,82.84130061,63.65236413,32.36086668
13:30.1,Johnsfort,Guernsey,14.59314595,381.7467265,-0.622062859,43.01437261,59.36300648,2.279832698
23:13.3,West William,Guatemala,18.80107495,364.8713332,1.222479624,57.12277421,55.16473517,5.247648633
32:56.6,Rickystad,China,10.54930392,389.3204174,-1.621552928,43.33857451,10.15037976,36.94044189
42:39.9,Brookeport,Guernsey,8.704768729,320.7738191,1.160317088,44.89980346,95.91343426,25.99853372
52:23.1,Brownside,Tokelau,16.8839909,367.1137088,0.351647123,23.35146149,47.46363412,31.68841193
02:06.4,Port Gregory,Cayman Islands,21.49820579,396.8250023,-2.192931469,84.17283011,93.97038062,37.23006055
11:49.6,Lake Williamhaven,Iran,13.48369127,419.8644525,-0.054402897,91.77832061,34.06861597,34.13650091
21:32.9,Deborahfort,Kazakhstan,12.84199523,471.6983924,-0.405928283,72.01618685,0.412779851,5.463590711
31:16.1,Lisamouth,Afghanistan,15.69796858,369.3425695,0.868891567,70.4489427,96.21421039,6.048276397
40:59.4,Joshuashire,Panama,20.29830863,347.558245,0.578266595,2.94370734,92.80170522,43.51783693
50:42.7,Braymouth,Zambia,16.74578293,404.4663648,-0.54195752,5.59561431,39.05885185,2.551065541
00:25.9,North Kimberly,Peru,11.61874018,333.5336499,-0.707963782,35.75481841,92.35054667,34.32593538
10:09.2,Andersonland,Trinidad and Tobago,10.2438567,298.6046081,0.591649716,10.36162023,29.64546199,36.64047117
19:52.4,Wallmouth,Rwanda,22.8500176,386.4185813,-0.236018789,95.13700084,61.36030497,1.052751339
29:35.7,Karenfort,Finland,13.6288179,459.3830098,1.062604756,55.58053179,37.71509354,13.59957431
39:19.0,Murphyshire,Spain,10.56706265,422.2609946,-0.545170398,11.35153427,18.68544403,40.9597927
49:02.2,North Maryfurt,El Salvador,17.03561215,395.2849922,-0.499687616,19.28688023,59.97909517,2.932093895
58:45.5,Port Gregorystad,Saint Lucia,19.05156576,308.73056,0.093649858,4.761815926,53.34733915,13.52873616
08:28.7,Julieburgh,Cuba,23.35795065,400.2066847,0.425615884,6.775708328,59.15937341,41.62778385
18:12.0,Juanstad,British Virgin Islands,9.893744759,450.715371,-0.607448553,32.81510284,23.81258287,37.90801281
27:55.2,East Michaelfort,Andorra,8.893001505,418.4466928,0.314299928,6.492354635,82.65302786,10.6814393
37:38.5,Christinechester,Denmark,10.14924902,395.2720161,-0.091998547,79.23806697,46.90007232,1.22729798
47:21.8,Hurstland,Saudi Arabia,16.77477225,321.4540289,1.906279656,51.20606638,44.12622607,6.915747977
57:05.0,Lake Kevinshire,Lesotho,18.79668288,269.3662119,-0.125603917,51.26316808,52.12510721,34.96991415
06:48.3,Holttown,Turkmenistan,18.73655837,455.6438628,-0.222303587,23.28887434,91.3826949,3.311728904
16:31.5,Aprilbury,British Virgin Islands,17.14673544,428.1840098,-0.119811525,84.40273085,94.51444273,20.08567531
26:14.8,West Natalieland,Belize,16.53957315,357.8744127,0.744886733,15.46660018,51.66265109,36.70920687
35:58.1,East Jessica,Pakistan,3.906556379,425.1635296,-0.557322817,13.82441258,18.70744897,21.9693544
45:41.3,South Hollyshire,Jordan,19.91743358,387.5027567,0.660486966,88.69552488,96.99469957,9.608879192
55:24.6,South Jenniferland,Mauritania,12.23891037,413.6804927,-0.186742082,30.09584669,58.4243584,37.00287954
05:07.8,Millsville,South Georgia and the South Sandwich Islands,14.21305198,372.8886575,0.428986913,51.14612256,60.79335311,48.13497177
14:51.1,North Karen,Lao People's Democratic Republic,19.62860112,421.7626691,-1.073636805,60.18616129,16.18973194,39.27236435
24:34.3,West Deborah,China,17.85029439,329.8037697,0.12994233,26.44283778,45.02776725,35.19002849
34:17.6,West Corychester,Armenia,16.03927642,346.887098,0.37568365,66.44417154,12.04637374,41.25514131
44:00.9,East Theresa,Turks and Caicos Islands,22.38275673,430.9039499,0.224778734,55.30903528,21.98354632,43.10791379
53:44.1,Xavierborough,Saint Vincent and the Grenadines,17.27093348,444.9640454,-0.397683364,85.85306347,82.13121777,18.48542453
03:27.4,Jessicahaven,Greece,15.87252052,448.978228,-0.972587264,8.84502863,33.80308583,46.07914108
13:10.6,South Rachelchester,Monaco,20.96456282,445.6040492,0.402307199,51.99385633,41.24703726,11.42446189
22:53.9,South Steven,Estonia,24.39159668,413.7072777,-1.427878412,22.27688869,16.52858257,43.91267277
32:37.2,Smithburgh,China,21.95988067,482.1765812,-2.42089775,49.58112697,53.88194825,47.45266997
42:20.4,New Erik,Belarus,20.35181539,336.2682421,-0.323163123,45.44475291,35.74586896,9.24766877
52:03.7,East Laurenstad,Anguilla,11.01580995,433.8611645,-0.378654736,34.38998443,32.2237883,10.84982726
01:46.9,West Marytown,Ecuador,3.10701866,334.6852007,-0.52706887,7.719861276,10.28904612,47.0573978
11:30.2,New Martinland,United Kingdom,5.671557093,346.1972998,1.206716999,61.11466897,23.27486437,28.50876292
21:13.4,Reyeshaven,Jersey,7.789463345,388.6878324,0.524939006,58.27172911,37.08717417,40.88468996
30:56.7,Wattsfurt,Honduras,3.067799466,329.3038834,0.422949753,90.51248374,16.58802659,34.6767146
40:40.0,Goodmanview,Botswana,13.39750856,475.6422071,0.183225227,79.26521661,54.49659137,4.054063543
50:23.2,Chenfurt,Brunei Darussalam,2.459093749,452.5834915,0.680049357,45.04752649,32.78410863,18.77883211
00:06.5,South Ryan,Lebanon,19.19668564,467.1652846,0.160157016,47.85424902,97.13310874,19.24317041
09:49.7,Gardnershire,Somalia,19.06747149,476.55488,-0.289965183,61.66267207,40.84215726,21.47576603
19:33.0,Elizabethville,Lebanon,12.58148329,425.1230712,0.443723338,63.99627732,89.89525004,47.1381882
29:16.3,Lake Carmen,Cape Verde,8.946009066,449.3717465,-0.04871295,5.225734357,5.525062235,47.66672991
38:59.5,West Pamela,Turks and Caicos Islands,18.752356,418.7107045,-0.60864494,7.000242473,7.480333104,36.43480396
48:42.8,Deniseborough,Benin,18.31433636,409.1978394,-0.543647475,65.15965026,73.48099631,32.13306996
58:26.0,New Candice,Comoros,16.07395817,369.968827,-0.291862467,61.48378925,54.5168289,32.84175862
08:09.3,Diazland,Guam,19.09979177,503.396923,-0.113045319,69.09547347,75.11179205,40.84052933
17:52.5,Port Sheilamouth,American Samoa,20.03129937,377.1175212,-1.533207184,99.56955273,91.46028923,40.02483296
27:35.8,South Robertstad,India,18.6490793,417.6448779,-0.488304841,74.03271814,20.65896322,43.85992078
37:19.1,North Mark,Dominica,8.606690115,479.4006961,0.045549069,39.3072231,39.46114527,10.3616927
47:02.3,North Davidborough,United States Virgin Islands,12.67375997,412.6837329,0.593719956,1.59457503,17.71581609,27.57358694
56:45.6,Port Danielmouth,Cook Islands,18.31313673,350.6984147,0.630184249,82.30712783,65.00554217,33.22141964
06:28.8,New Pamelamouth,Slovenia,23.23022177,328.6877817,-0.376595597,85.84013443,83.00181199,23.16540985
16:12.1,East Lisa,Botswana,19.88202384,421.9861085,-0.847455908,65.05993825,90.0375483,4.381361035
25:55.4,New Elizabethview,Jersey,15.51337797,495.6245114,-0.392833438,59.30744569,0.655122033,36.8135254
35:38.6,New Joshuaberg,Antigua and Barbuda,7.65716083,391.9531598,0.782386959,53.53682941,32.01814234,29.68732634
45:21.9,Johnsonchester,Ghana,13.2216446,359.2607096,0.12439177,69.14609414,73.53867054,5.203270576
55:05.1,Williamsbury,Equatorial Guinea,18.50998068,336.2026491,-0.599263199,28.31820239,28.66042875,42.73737694
04:48.4,Nicholasfurt,Myanmar,18.14414013,453.2359469,-0.205752673,64.17314466,36.93040767,27.79459722
14:31.6,Bookerview,Panama,18.62480447,421.7200926,0.458929941,20.28536425,5.751287346,42.39852313
24:14.9,Louisview,Timor-Leste,11.34561999,427.2872697,-0.605797429,46.72851713,83.69506806,7.743371898
33:58.2,New William,Algeria,15.96026604,414.0813756,0.360838758,20.41815397,24.59736101,16.32762298
43:41.4,Warrenmouth,Moldova,16.78460512,384.5870477,0.244654113,14.86105848,95.96812107,44.98113574
53:24.7,Gloriaside,Kenya,10.74014276,478.5537593,0.099269511,91.65324455,85.5613037,42.86688614
03:07.9,New Natasha,China,13.80328812,460.4029055,-0.907076478,95.31682267,87.93787147,13.15677095
12:51.2,Lake Brianburgh,Malaysia,14.29810268,327.3376147,0.349036763,30.04468169,53.17607009,1.520781717
22:34.5,South Thomasfort,Sierra Leone,11.04685551,451.6832024,-0.83933504,43.13325419,34.12741285,4.238717758
32:17.7,Kleinberg,Swaziland,22.43005366,404.7609564,0.466827233,78.03690278,51.18190447,5.332574766
42:01.0,Sarachester,Yemen,16.35035525,298.0489804,0.520332566,15.5887409,39.55897179,11.17326473
51:44.2,New Alexanderfurt,Israel,12.09540888,430.1472293,0.604797561,44.9298551,96.39263493,37.41423379
01:27.5,New Michael,Monaco,16.02729777,371.5358482,1.28102558,17.22422044,28.38708592,38.73945163
11:10.7,Davidview,Pitcairn Islands,12.70476895,488.6065685,-0.194258024,77.0448446,13.48188365,18.53524273
20:54.0,Robertbury,Panama,12.98225611,357.8268214,-0.551215028,11.50837021,33.82199058,14.79365199
30:37.3,New Crystalfort,Svalbard & Jan Mayen Islands,12.95263192,364.3958089,-0.327235646,18.60352346,85.55387177,10.18611953
40:20.5,West Kimberly,Cook Islands,19.92132607,358.5206233,-1.490945865,35.76961786,14.27853446,46.57229125
50:03.8,Wadefurt,Cyprus,16.31832829,411.579101,-0.159681931,71.30409467,77.07053511,8.129457911
59:47.0,Marymouth,Montenegro,4.683839211,374.7053271,0.582941017,2.691920708,66.42806133,47.40056007
09:30.3,East Ericaborough,Germany,14.96283132,414.1576767,0.67810777,28.53988657,28.52976654,18.39674329
19:13.6,West Nicholashaven,Serbia,11.04015031,384.6330047,1.308897155,31.7661782,48.58304298,1.44509153
